"","GEOID","BF_COUNT","PB_COUNT","STATE_NUM","STATE_TERR","STATE_CODE"
"52975","39061006900",NA,NA,"39","Ohio","OH"
"52976","39143962200",NA,NA,"39","Ohio","OH"
"52977","39085200700",NA,NA,"39","Ohio","OH"
"52978","39061007000",NA,NA,"39","Ohio","OH"
"52979","39083007200",NA,NA,"39","Ohio","OH"
"52980","39061007100",NA,NA,"39","Ohio","OH"
"52981","39061007200",NA,NA,"39","Ohio","OH"
"52982","39061008201",NA,NA,"39","Ohio","OH"
"52983","39061008202",1,NA,"39","Ohio","OH"
"52984","39049009440",NA,NA,"39","Ohio","OH"
"52985","39049002800",1,NA,"39","Ohio","OH"
"52986","39049009420",NA,NA,"39","Ohio","OH"
"52987","39049000120",NA,NA,"39","Ohio","OH"
"52988","39049009800",NA,NA,"39","Ohio","OH"
"52989","39049006950",NA,NA,"39","Ohio","OH"
"52990","39049002520",NA,NA,"39","Ohio","OH"
"52991","39049005620",NA,NA,"39","Ohio","OH"
"52992","39049007812",NA,NA,"39","Ohio","OH"
"52993","39061008300",NA,NA,"39","Ohio","OH"
"52994","39049004810",NA,NA,"39","Ohio","OH"
"52995","39049008710",NA,NA,"39","Ohio","OH"
"52996","39049008110",NA,NA,"39","Ohio","OH"
"52997","39049006220",NA,NA,"39","Ohio","OH"
"52998","39049001200",NA,NA,"39","Ohio","OH"
"52999","39049006383",NA,NA,"39","Ohio","OH"
"53000","39049008380",NA,1,"39","Ohio","OH"
"53001","39049008400",NA,NA,"39","Ohio","OH"
"53002","39049008500",NA,NA,"39","Ohio","OH"
"53003","39049008811",NA,NA,"39","Ohio","OH"
"53004","39049008813",NA,NA,"39","Ohio","OH"
"53005","39049008821",NA,NA,"39","Ohio","OH"
"53006","39049007533",NA,NA,"39","Ohio","OH"
"53007","39007990000",NA,NA,"39","Ohio","OH"
"53008","39049007520",NA,NA,"39","Ohio","OH"
"53009","39049007113",NA,NA,"39","Ohio","OH"
"53010","39049006990",NA,NA,"39","Ohio","OH"
"53011","39049007492",NA,NA,"39","Ohio","OH"
"53012","39049007425",NA,NA,"39","Ohio","OH"
"53013","39167020800",NA,NA,"39","Ohio","OH"
"53014","39147962600",NA,NA,"39","Ohio","OH"
"53015","39081000400",1,NA,"39","Ohio","OH"
"53016","39061004702",NA,NA,"39","Ohio","OH"
"53017","39061007400",2,NA,"39","Ohio","OH"
"53018","39017000500",NA,NA,"39","Ohio","OH"
"53019","39049009336",NA,NA,"39","Ohio","OH"
"53020","39049006391",NA,NA,"39","Ohio","OH"
"53021","39049006371",NA,NA,"39","Ohio","OH"
"53022","39049008230",NA,NA,"39","Ohio","OH"
"53023","39049001600",NA,NA,"39","Ohio","OH"
"53024","39049008000",NA,NA,"39","Ohio","OH"
"53025","39049006722",NA,NA,"39","Ohio","OH"
"53026","39049008162",NA,NA,"39","Ohio","OH"
"53027","39049002760",NA,NA,"39","Ohio","OH"
"53028","39049007820",NA,NA,"39","Ohio","OH"
"53029","39049009390",NA,NA,"39","Ohio","OH"
"53030","39049004620",NA,NA,"39","Ohio","OH"
"53031","39049000500",NA,NA,"39","Ohio","OH"
"53032","39049008120",NA,NA,"39","Ohio","OH"
"53033","39049008822",NA,NA,"39","Ohio","OH"
"53034","39049008825",NA,NA,"39","Ohio","OH"
"53035","39049008900",NA,NA,"39","Ohio","OH"
"53036","39049009000",NA,NA,"39","Ohio","OH"
"53037","39049008730",NA,1,"39","Ohio","OH"
"53038","39061004800",NA,NA,"39","Ohio","OH"
"53039","39061004900",NA,NA,"39","Ohio","OH"
"53040","39061007500",NA,NA,"39","Ohio","OH"
"53041","39061007700",1,NA,"39","Ohio","OH"
"53042","39061007800",NA,NA,"39","Ohio","OH"
"53043","39061007900",NA,NA,"39","Ohio","OH"
"53044","39035103602",3,NA,"39","Ohio","OH"
"53045","39049006430",NA,NA,"39","Ohio","OH"
"53046","39049006822",NA,NA,"39","Ohio","OH"
"53047","39049007550",NA,NA,"39","Ohio","OH"
"53048","39049008720",NA,NA,"39","Ohio","OH"
"53049","39049009323",NA,NA,"39","Ohio","OH"
"53050","39049009373",NA,NA,"39","Ohio","OH"
"53051","39049009740",NA,NA,"39","Ohio","OH"
"53052","39049000110",NA,NA,"39","Ohio","OH"
"53053","39049000210",NA,NA,"39","Ohio","OH"
"53054","39049000220",NA,NA,"39","Ohio","OH"
"53055","39049000310",NA,NA,"39","Ohio","OH"
"53056","39003013700",NA,NA,"39","Ohio","OH"
"53057","39003010600",1,NA,"39","Ohio","OH"
"53058","39003013900",NA,NA,"39","Ohio","OH"
"53059","39113021200",NA,NA,"39","Ohio","OH"
"53060","39113021301",NA,NA,"39","Ohio","OH"
"53061","39113021302",NA,NA,"39","Ohio","OH"
"53062","39113021400",NA,NA,"39","Ohio","OH"
"53063","39113021501",NA,NA,"39","Ohio","OH"
"53064","39113125101",NA,NA,"39","Ohio","OH"
"53065","39153530606",NA,NA,"39","Ohio","OH"
"53066","39153530700",NA,NA,"39","Ohio","OH"
"53067","39153530901",1,NA,"39","Ohio","OH"
"53068","39153530902",1,NA,"39","Ohio","OH"
"53069","39153530903",NA,NA,"39","Ohio","OH"
"53070","39113010100",NA,NA,"39","Ohio","OH"
"53071","39061020762",NA,NA,"39","Ohio","OH"
"53072","39061020802",NA,NA,"39","Ohio","OH"
"53073","39061020811",NA,NA,"39","Ohio","OH"
"53074","39061020812",NA,NA,"39","Ohio","OH"
"53075","39003011300",NA,NA,"39","Ohio","OH"
"53076","39113010200",NA,NA,"39","Ohio","OH"
"53077","39113020100",NA,NA,"39","Ohio","OH"
"53078","39113020200",NA,NA,"39","Ohio","OH"
"53079","39113125102",NA,NA,"39","Ohio","OH"
"53080","39101010202",NA,4,"39","Ohio","OH"
"53081","39101001100",NA,NA,"39","Ohio","OH"
"53082","39095000200",NA,NA,"39","Ohio","OH"
"53083","39095004900",NA,NA,"39","Ohio","OH"
"53084","39095007302",2,NA,"39","Ohio","OH"
"53085","39095010001",NA,NA,"39","Ohio","OH"
"53086","39061020901",NA,NA,"39","Ohio","OH"
"53087","39061020902",NA,NA,"39","Ohio","OH"
"53088","39061021001",NA,NA,"39","Ohio","OH"
"53089","39061026001",NA,NA,"39","Ohio","OH"
"53090","39061026101",NA,NA,"39","Ohio","OH"
"53091","39153531001",NA,NA,"39","Ohio","OH"
"53092","39153531101",NA,NA,"39","Ohio","OH"
"53093","39153531102",1,NA,"39","Ohio","OH"
"53094","39153531103",NA,NA,"39","Ohio","OH"
"53095","39113130102",NA,NA,"39","Ohio","OH"
"53096","39113160100",NA,NA,"39","Ohio","OH"
"53097","39113165000",NA,NA,"39","Ohio","OH"
"53098","39007001102",NA,1,"39","Ohio","OH"
"53099","39007000801",NA,NA,"39","Ohio","OH"
"53100","39007001002",1,NA,"39","Ohio","OH"
"53101","39007001001",2,NA,"39","Ohio","OH"
"53102","39007001301",NA,NA,"39","Ohio","OH"
"53103","39061025200",5,NA,"39","Ohio","OH"
"53104","39153505200",NA,NA,"39","Ohio","OH"
"53105","39153505400",NA,NA,"39","Ohio","OH"
"53106","39113020300",NA,NA,"39","Ohio","OH"
"53107","39113021502",NA,NA,"39","Ohio","OH"
"53108","39153530604",NA,NA,"39","Ohio","OH"
"53109","39153531702",NA,NA,"39","Ohio","OH"
"53110","39153501100",NA,2,"39","Ohio","OH"
"53111","39165032502",NA,NA,"39","Ohio","OH"
"53112","39113040203",NA,NA,"39","Ohio","OH"
"53113","39153505500",NA,NA,"39","Ohio","OH"
"53114","39093013100",NA,NA,"39","Ohio","OH"
"53115","39153505700",NA,NA,"39","Ohio","OH"
"53116","39093070902",1,NA,"39","Ohio","OH"
"53117","39153505800",NA,NA,"39","Ohio","OH"
"53118","39153505900",1,NA,"39","Ohio","OH"
"53119","39153530402",NA,NA,"39","Ohio","OH"
"53120","39153531002",NA,NA,"39","Ohio","OH"
"53121","39153508000",NA,NA,"39","Ohio","OH"
"53122","39153505300",2,NA,"39","Ohio","OH"
"53123","39049010100",NA,NA,"39","Ohio","OH"
"53124","39153503100",NA,NA,"39","Ohio","OH"
"53125","39153532004",NA,NA,"39","Ohio","OH"
"53126","39153501700",NA,NA,"39","Ohio","OH"
"53127","39153501800",2,NA,"39","Ohio","OH"
"53128","39153501900",NA,NA,"39","Ohio","OH"
"53129","39153502101",1,NA,"39","Ohio","OH"
"53130","39153502102",NA,NA,"39","Ohio","OH"
"53131","39173020500",NA,NA,"39","Ohio","OH"
"53132","39173020900",2,NA,"39","Ohio","OH"
"53133","39061021002",NA,NA,"39","Ohio","OH"
"53134","39061021003",NA,NA,"39","Ohio","OH"
"53135","39061021101",NA,NA,"39","Ohio","OH"
"53136","39061021201",NA,NA,"39","Ohio","OH"
"53137","39153502200",NA,NA,"39","Ohio","OH"
"53138","39153502300",NA,NA,"39","Ohio","OH"
"53139","39173020200",2,NA,"39","Ohio","OH"
"53140","39093013200",NA,NA,"39","Ohio","OH"
"53141","39095001100",5,NA,"39","Ohio","OH"
"53142","39095003200",1,NA,"39","Ohio","OH"
"53143","39095001201",NA,NA,"39","Ohio","OH"
"53144","39095006300",NA,NA,"39","Ohio","OH"
"53145","39095002100",NA,NA,"39","Ohio","OH"
"53146","39095001303",NA,NA,"39","Ohio","OH"
"53147","39095000600",NA,NA,"39","Ohio","OH"
"53148","39095004200",NA,NA,"39","Ohio","OH"
"53149","39095005503",NA,NA,"39","Ohio","OH"
"53150","39095007901",NA,NA,"39","Ohio","OH"
"53151","39061021202",NA,NA,"39","Ohio","OH"
"53152","39153507400",5,NA,"39","Ohio","OH"
"53153","39153504600",NA,NA,"39","Ohio","OH"
"53154","39153503500",1,NA,"39","Ohio","OH"
"53155","39153520202",4,NA,"39","Ohio","OH"
"53156","39153532706",NA,NA,"39","Ohio","OH"
"53157","39153502500",2,NA,"39","Ohio","OH"
"53158","39153502600",NA,NA,"39","Ohio","OH"
"53159","39153502700",NA,NA,"39","Ohio","OH"
"53160","39153502800",NA,NA,"39","Ohio","OH"
"53161","39153503200",1,NA,"39","Ohio","OH"
"53162","39153503300",NA,NA,"39","Ohio","OH"
"53163","39043040500",NA,NA,"39","Ohio","OH"
"53164","39043040700",5,NA,"39","Ohio","OH"
"53165","39043040800",19,NA,"39","Ohio","OH"
"53166","39153503400",NA,NA,"39","Ohio","OH"
"53167","39153503600",7,NA,"39","Ohio","OH"
"53168","39153503701",NA,NA,"39","Ohio","OH"
"53169","39093080101",NA,NA,"39","Ohio","OH"
"53170","39093024000",NA,NA,"39","Ohio","OH"
"53171","39093030100",NA,NA,"39","Ohio","OH"
"53172","39093092100",NA,NA,"39","Ohio","OH"
"53173","39093096100",NA,NA,"39","Ohio","OH"
"53174","39093070300",1,NA,"39","Ohio","OH"
"53175","39093070101",NA,NA,"39","Ohio","OH"
"53176","39077916600",NA,NA,"39","Ohio","OH"
"53177","39093070500",1,NA,"39","Ohio","OH"
"53178","39093022800",NA,NA,"39","Ohio","OH"
"53179","39093090100",NA,NA,"39","Ohio","OH"
"53180","39093010300",NA,NA,"39","Ohio","OH"
"53181","39117965300",NA,NA,"39","Ohio","OH"
"53182","39117965500",NA,NA,"39","Ohio","OH"
"53183","39117965000",NA,NA,"39","Ohio","OH"
"53184","39061021302",NA,NA,"39","Ohio","OH"
"53185","39061021303",NA,NA,"39","Ohio","OH"
"53186","39061021304",NA,NA,"39","Ohio","OH"
"53187","39061021401",NA,NA,"39","Ohio","OH"
"53188","39061021501",NA,NA,"39","Ohio","OH"
"53189","39153520400",NA,NA,"39","Ohio","OH"
"53190","39153503702",NA,NA,"39","Ohio","OH"
"53191","39153506100",NA,NA,"39","Ohio","OH"
"53192","39153506200",1,NA,"39","Ohio","OH"
"53193","39153506400",NA,NA,"39","Ohio","OH"
"53194","39101000700",NA,NA,"39","Ohio","OH"
"53195","39101000800",NA,NA,"39","Ohio","OH"
"53196","39061022400",NA,NA,"39","Ohio","OH"
"53197","39153520500",NA,NA,"39","Ohio","OH"
"53198","39153520600",NA,NA,"39","Ohio","OH"
"53199","39153503800",1,NA,"39","Ohio","OH"
"53200","39153504100",NA,NA,"39","Ohio","OH"
"53201","39153504200",NA,1,"39","Ohio","OH"
"53202","39153504500",1,NA,"39","Ohio","OH"
"53203","39153506800",8,2,"39","Ohio","OH"
"53204","39153507101",NA,NA,"39","Ohio","OH"
"53205","39153506600",NA,NA,"39","Ohio","OH"
"53206","39153506700",NA,NA,"39","Ohio","OH"
"53207","39153507102",NA,NA,"39","Ohio","OH"
"53208","39153507201",NA,NA,"39","Ohio","OH"
"53209","39153507202",NA,NA,"39","Ohio","OH"
"53210","39061010002",NA,NA,"39","Ohio","OH"
"53211","39061010100",NA,NA,"39","Ohio","OH"
"53212","39153507203",1,NA,"39","Ohio","OH"
"53213","39061021504",NA,NA,"39","Ohio","OH"
"53214","39153504700",NA,NA,"39","Ohio","OH"
"53215","39153504800",NA,NA,"39","Ohio","OH"
"53216","39153507300",NA,NA,"39","Ohio","OH"
"53217","39153507500",NA,NA,"39","Ohio","OH"
"53218","39153507600",2,NA,"39","Ohio","OH"
"53219","39153510100",10,NA,"39","Ohio","OH"
"53220","39153510200",1,NA,"39","Ohio","OH"
"53221","39153510301",3,NA,"39","Ohio","OH"
"53222","39119911400",1,NA,"39","Ohio","OH"
"53223","39119911100",NA,NA,"39","Ohio","OH"
"53224","39119911900",1,1,"39","Ohio","OH"
"53225","39119912500",1,NA,"39","Ohio","OH"
"53226","39119912200",2,NA,"39","Ohio","OH"
"53227","39119912600",NA,NA,"39","Ohio","OH"
"53228","39119911300",NA,NA,"39","Ohio","OH"
"53229","39119911700",NA,NA,"39","Ohio","OH"
"53230","39119912700",1,1,"39","Ohio","OH"
"53231","39119911600",1,NA,"39","Ohio","OH"
"53232","39173020300",NA,NA,"39","Ohio","OH"
"53233","39173020401",NA,NA,"39","Ohio","OH"
"53234","39153510302",NA,NA,"39","Ohio","OH"
"53235","39153510400",3,NA,"39","Ohio","OH"
"53236","39153510500",4,NA,"39","Ohio","OH"
"53237","39119911000",NA,NA,"39","Ohio","OH"
"53238","39119912300",2,NA,"39","Ohio","OH"
"53239","39119912400",NA,NA,"39","Ohio","OH"
"53240","39119911200",1,NA,"39","Ohio","OH"
"53241","39153520201",NA,NA,"39","Ohio","OH"
"53242","39049001122",NA,NA,"39","Ohio","OH"
"53243","39049008163",NA,NA,"39","Ohio","OH"
"53244","39049008164",NA,NA,"39","Ohio","OH"
"53245","39049007041",NA,NA,"39","Ohio","OH"
"53246","39049007199",NA,NA,"39","Ohio","OH"
"53247","39049007210",1,NA,"39","Ohio","OH"
"53248","39049007209",NA,NA,"39","Ohio","OH"
"53249","39049007394",NA,NA,"39","Ohio","OH"
"53250","39049010602",NA,NA,"39","Ohio","OH"
"53251","39049009497",NA,NA,"39","Ohio","OH"
"53252","39049001121",NA,NA,"39","Ohio","OH"
"53253","39049010200",NA,NA,"39","Ohio","OH"
"53254","39043040100",NA,NA,"39","Ohio","OH"
"53255","39043041600",NA,NA,"39","Ohio","OH"
"53256","39043990100",NA,NA,"39","Ohio","OH"
"53257","39043041800",NA,NA,"39","Ohio","OH"
"53258","39093090200",NA,NA,"39","Ohio","OH"
"53259","39093990200",NA,NA,"39","Ohio","OH"
"53260","39061021506",NA,NA,"39","Ohio","OH"
"53261","39061021505",NA,NA,"39","Ohio","OH"
"53262","39173022100",NA,NA,"39","Ohio","OH"
"53263","39077915400",NA,NA,"39","Ohio","OH"
"53264","39077916200",NA,NA,"39","Ohio","OH"
"53265","39077915600",NA,1,"39","Ohio","OH"
"53266","39077916100",NA,NA,"39","Ohio","OH"
"53267","39077915700",NA,NA,"39","Ohio","OH"
"53268","39077916300",NA,NA,"39","Ohio","OH"
"53269","39077916400",NA,NA,"39","Ohio","OH"
"53270","39173020700",NA,NA,"39","Ohio","OH"
"53271","39077916500",NA,NA,"39","Ohio","OH"
"53272","39077916000",1,NA,"39","Ohio","OH"
"53273","39077915900",NA,NA,"39","Ohio","OH"
"53274","39077915800",2,NA,"39","Ohio","OH"
"53275","39077915500",NA,NA,"39","Ohio","OH"
"53276","39059977800",NA,NA,"39","Ohio","OH"
"53277","39173020800",NA,NA,"39","Ohio","OH"
"53278","39041012400",NA,NA,"39","Ohio","OH"
"53279","39173021600",NA,NA,"39","Ohio","OH"
"53280","39173021701",NA,NA,"39","Ohio","OH"
"53281","39173021702",NA,NA,"39","Ohio","OH"
"53282","39173021800",NA,NA,"39","Ohio","OH"
"53283","39101000200",NA,NA,"39","Ohio","OH"
"53284","39093010400",NA,NA,"39","Ohio","OH"
"53285","39095009202",NA,NA,"39","Ohio","OH"
"53286","39095009300",NA,NA,"39","Ohio","OH"
"53287","39095009400",1,NA,"39","Ohio","OH"
"53288","39099811400",NA,NA,"39","Ohio","OH"
"53289","39095009500",NA,NA,"39","Ohio","OH"
"53290","39095009700",NA,NA,"39","Ohio","OH"
"53291","39095009900",NA,NA,"39","Ohio","OH"
"53292","39059977400",NA,NA,"39","Ohio","OH"
"53293","39059977600",NA,NA,"39","Ohio","OH"
"53294","39059977900",NA,NA,"39","Ohio","OH"
"53295","39059977200",NA,NA,"39","Ohio","OH"
"53296","39059977300",NA,1,"39","Ohio","OH"
"53297","39059977500",NA,NA,"39","Ohio","OH"
"53298","39059977700",NA,NA,"39","Ohio","OH"
"53299","39059977100",NA,NA,"39","Ohio","OH"
"53300","39003010100",NA,NA,"39","Ohio","OH"
"53301","39059978000",NA,NA,"39","Ohio","OH"
"53302","39141956100",2,NA,"39","Ohio","OH"
"53303","39141956200",NA,NA,"39","Ohio","OH"
"53304","39095010100",NA,NA,"39","Ohio","OH"
"53305","39095000700",NA,NA,"39","Ohio","OH"
"53306","39133600500",NA,2,"39","Ohio","OH"
"53307","39133600602",NA,NA,"39","Ohio","OH"
"53308","39133600603",NA,NA,"39","Ohio","OH"
"53309","39141956400",1,NA,"39","Ohio","OH"
"53310","39141956900",NA,NA,"39","Ohio","OH"
"53311","39099812603",NA,NA,"39","Ohio","OH"
"53312","39111966800",NA,1,"39","Ohio","OH"
"53313","39111966700",NA,NA,"39","Ohio","OH"
"53314","39111966900",NA,NA,"39","Ohio","OH"
"53315","39003010900",NA,NA,"39","Ohio","OH"
"53316","39003010300",NA,NA,"39","Ohio","OH"
"53317","39003012200",NA,NA,"39","Ohio","OH"
"53318","39003012400",NA,NA,"39","Ohio","OH"
"53319","39003013000",NA,NA,"39","Ohio","OH"
"53320","39003011000",NA,NA,"39","Ohio","OH"
"53321","39171950900",NA,NA,"39","Ohio","OH"
"53322","39111966600",NA,NA,"39","Ohio","OH"
"53323","39003012700",NA,NA,"39","Ohio","OH"
"53324","39003012300",NA,NA,"39","Ohio","OH"
"53325","39155920600",1,NA,"39","Ohio","OH"
"53326","39155920700",1,2,"39","Ohio","OH"
"53327","39155920900",NA,NA,"39","Ohio","OH"
"53328","39155921000",4,NA,"39","Ohio","OH"
"53329","39155921100",NA,NA,"39","Ohio","OH"
"53330","39159050400",NA,1,"39","Ohio","OH"
"53331","39159050500",NA,NA,"39","Ohio","OH"
"53332","39159050200",NA,NA,"39","Ohio","OH"
"53333","39159050700",NA,NA,"39","Ohio","OH"
"53334","39159050100",NA,NA,"39","Ohio","OH"
"53335","39171950500",NA,2,"39","Ohio","OH"
"53336","39171950100",NA,NA,"39","Ohio","OH"
"53337","39171950200",NA,NA,"39","Ohio","OH"
"53338","39171950400",NA,NA,"39","Ohio","OH"
"53339","39015951700",1,NA,"39","Ohio","OH"
"53340","39099812700",NA,NA,"39","Ohio","OH"
"53341","39099812800",NA,NA,"39","Ohio","OH"
"53342","39099812900",NA,NA,"39","Ohio","OH"
"53343","39015951300",NA,NA,"39","Ohio","OH"
"53344","39015951800",NA,1,"39","Ohio","OH"
"53345","39015951600",NA,NA,"39","Ohio","OH"
"53346","39015951900",NA,NA,"39","Ohio","OH"
"53347","39015951500",NA,NA,"39","Ohio","OH"
"53348","39015951400",NA,NA,"39","Ohio","OH"
"53349","39095001600",1,NA,"39","Ohio","OH"
"53350","39025041406",NA,NA,"39","Ohio","OH"
"53351","39025040404",NA,NA,"39","Ohio","OH"
"53352","39025040302",NA,NA,"39","Ohio","OH"
"53353","39025041306",NA,NA,"39","Ohio","OH"
"53354","39025040301",NA,NA,"39","Ohio","OH"
"53355","39023002404",NA,NA,"39","Ohio","OH"
"53356","39155921200",NA,NA,"39","Ohio","OH"
"53357","39155921300",2,NA,"39","Ohio","OH"
"53358","39155921400",NA,NA,"39","Ohio","OH"
"53359","39155921500",NA,NA,"39","Ohio","OH"
"53360","39155921600",NA,NA,"39","Ohio","OH"
"53361","39155931900",NA,NA,"39","Ohio","OH"
"53362","39155932000",NA,NA,"39","Ohio","OH"
"53363","39117965400",NA,NA,"39","Ohio","OH"
"53364","39095007902",NA,NA,"39","Ohio","OH"
"53365","39095009800",NA,NA,"39","Ohio","OH"
"53366","39095990000",NA,NA,"39","Ohio","OH"
"53367","39095000300",NA,NA,"39","Ohio","OH"
"53368","39095000400",2,NA,"39","Ohio","OH"
"53369","39095001000",NA,NA,"39","Ohio","OH"
"53370","39095001301",NA,NA,"39","Ohio","OH"
"53371","39095010400",1,NA,"39","Ohio","OH"
"53372","39095001500",2,NA,"39","Ohio","OH"
"53373","39095001800",NA,NA,"39","Ohio","OH"
"53374","39095003500",NA,NA,"39","Ohio","OH"
"53375","39095002000",2,NA,"39","Ohio","OH"
"53376","39095002200",4,NA,"39","Ohio","OH"
"53377","39155930101",NA,NA,"39","Ohio","OH"
"53378","39155930200",NA,NA,"39","Ohio","OH"
"53379","39155930300",NA,NA,"39","Ohio","OH"
"53380","39155930400",NA,NA,"39","Ohio","OH"
"53381","39155932200",1,NA,"39","Ohio","OH"
"53382","39155932300",1,NA,"39","Ohio","OH"
"53383","39155932600",NA,NA,"39","Ohio","OH"
"53384","39151711122",NA,NA,"39","Ohio","OH"
"53385","39151711211",NA,NA,"39","Ohio","OH"
"53386","39153532999",NA,NA,"39","Ohio","OH"
"53387","39095002401",1,NA,"39","Ohio","OH"
"53388","39095002600",2,NA,"39","Ohio","OH"
"53389","39095002500",5,NA,"39","Ohio","OH"
"53390","39095002800",13,4,"39","Ohio","OH"
"53391","39095003000",4,NA,"39","Ohio","OH"
"53392","39095004501",NA,NA,"39","Ohio","OH"
"53393","39133601501",2,NA,"39","Ohio","OH"
"53394","39061004602",NA,NA,"39","Ohio","OH"
"53395","39155930500",NA,NA,"39","Ohio","OH"
"53396","39155930600",NA,NA,"39","Ohio","OH"
"53397","39155930700",NA,NA,"39","Ohio","OH"
"53398","39155930800",NA,NA,"39","Ohio","OH"
"53399","39061000700",3,1,"39","Ohio","OH"
"53400","39061002800",NA,1,"39","Ohio","OH"
"53401","39061002900",NA,NA,"39","Ohio","OH"
"53402","39061003000",NA,NA,"39","Ohio","OH"
"53403","39155930900",NA,NA,"39","Ohio","OH"
"53404","39155931000",NA,NA,"39","Ohio","OH"
"53405","39155931200",NA,NA,"39","Ohio","OH"
"53406","39155931300",NA,NA,"39","Ohio","OH"
"53407","39061003200",NA,NA,"39","Ohio","OH"
"53408","39133601901",NA,NA,"39","Ohio","OH"
"53409","39133601100",NA,NA,"39","Ohio","OH"
"53410","39133601902",NA,NA,"39","Ohio","OH"
"53411","39133600301",NA,NA,"39","Ohio","OH"
"53412","39133600401",NA,NA,"39","Ohio","OH"
"53413","39133601600",NA,NA,"39","Ohio","OH"
"53414","39133600402",NA,NA,"39","Ohio","OH"
"53415","39133600706",NA,NA,"39","Ohio","OH"
"53416","39133601300",NA,NA,"39","Ohio","OH"
"53417","39133600705",NA,NA,"39","Ohio","OH"
"53418","39133601200",NA,NA,"39","Ohio","OH"
"53419","39035180103",NA,NA,"39","Ohio","OH"
"53420","39085203000",NA,NA,"39","Ohio","OH"
"53421","39085203200",NA,NA,"39","Ohio","OH"
"53422","39023002501",NA,NA,"39","Ohio","OH"
"53423","39023002403",NA,NA,"39","Ohio","OH"
"53424","39023002606",NA,NA,"39","Ohio","OH"
"53425","39099813200",NA,NA,"39","Ohio","OH"
"53426","39061003900",NA,NA,"39","Ohio","OH"
"53427","39061004000",NA,NA,"39","Ohio","OH"
"53428","39061004100",NA,NA,"39","Ohio","OH"
"53429","39061004200",NA,NA,"39","Ohio","OH"
"53430","39155931400",1,NA,"39","Ohio","OH"
"53431","39155931601",NA,NA,"39","Ohio","OH"
"53432","39155931602",NA,NA,"39","Ohio","OH"
"53433","39155931700",NA,NA,"39","Ohio","OH"
"53434","39035111600",NA,NA,"39","Ohio","OH"
"53435","39035111700",NA,NA,"39","Ohio","OH"
"53436","39035111800",NA,NA,"39","Ohio","OH"
"53437","39035111902",NA,NA,"39","Ohio","OH"
"53438","39035177606",NA,NA,"39","Ohio","OH"
"53439","39035177607",NA,NA,"39","Ohio","OH"
"53440","39169000900",NA,NA,"39","Ohio","OH"
"53441","39169002200",NA,NA,"39","Ohio","OH"
"53442","39035177608",2,1,"39","Ohio","OH"
"53443","39035177609",NA,NA,"39","Ohio","OH"
"53444","39035178101",NA,NA,"39","Ohio","OH"
"53445","39035178102",NA,NA,"39","Ohio","OH"
"53446","39035179101",NA,NA,"39","Ohio","OH"
"53447","39035179102",NA,NA,"39","Ohio","OH"
"53448","39035180102",NA,NA,"39","Ohio","OH"
"53449","39061000200",NA,NA,"39","Ohio","OH"
"53450","39035181100",NA,NA,"39","Ohio","OH"
"53451","39061001900",NA,NA,"39","Ohio","OH"
"53452","39061002000",NA,NA,"39","Ohio","OH"
"53453","39025040500",NA,NA,"39","Ohio","OH"
"53454","39085202100",NA,NA,"39","Ohio","OH"
"53455","39025042000",NA,NA,"39","Ohio","OH"
"53456","39025040101",NA,NA,"39","Ohio","OH"
"53457","39025040702",NA,NA,"39","Ohio","OH"
"53458","39025041501",NA,NA,"39","Ohio","OH"
"53459","39025041303",NA,NA,"39","Ohio","OH"
"53460","39025040204",NA,NA,"39","Ohio","OH"
"53461","39085202400",NA,NA,"39","Ohio","OH"
"53462","39085202500",NA,NA,"39","Ohio","OH"
"53463","39061004701",NA,NA,"39","Ohio","OH"
"53464","39061021421",NA,NA,"39","Ohio","OH"
"53465","39061026002",NA,NA,"39","Ohio","OH"
"53466","40109106502",NA,NA,"40","Oklahoma","OK"
"53467","40109106601",NA,NA,"40","Oklahoma","OK"
"53468","40109108107",NA,NA,"40","Oklahoma","OK"
"53469","40109108201",NA,NA,"40","Oklahoma","OK"
"53470","40123089598",NA,NA,"40","Oklahoma","OK"
"53471","40109108203",NA,NA,"40","Oklahoma","OK"
"53472","40109108204",NA,NA,"40","Oklahoma","OK"
"53473","40109108207",NA,NA,"40","Oklahoma","OK"
"53474","40123089300",NA,NA,"40","Oklahoma","OK"
"53475","40123089100",NA,NA,"40","Oklahoma","OK"
"53476","40123088800",NA,1,"40","Oklahoma","OK"
"53477","40123088600",1,NA,"40","Oklahoma","OK"
"53478","40123089600",NA,NA,"40","Oklahoma","OK"
"53479","40049681300",1,1,"40","Oklahoma","OK"
"53480","40109106604",NA,NA,"40","Oklahoma","OK"
"53481","40109106606",NA,NA,"40","Oklahoma","OK"
"53482","40109106607",NA,NA,"40","Oklahoma","OK"
"53483","40109106608",NA,NA,"40","Oklahoma","OK"
"53484","40109108208",NA,NA,"40","Oklahoma","OK"
"53485","40109108215",NA,NA,"40","Oklahoma","OK"
"53486","40109108216",NA,NA,"40","Oklahoma","OK"
"53487","40109108217",NA,NA,"40","Oklahoma","OK"
"53488","40109108301",NA,NA,"40","Oklahoma","OK"
"53489","40017301008",NA,NA,"40","Oklahoma","OK"
"53490","40045952800",NA,1,"40","Oklahoma","OK"
"53491","40045952600",NA,NA,"40","Oklahoma","OK"
"53492","40049681100",NA,NA,"40","Oklahoma","OK"
