"GEOID","BF_COUNT","PB_COUNT","STATE_NUM","STATE_TERR","STATE_CODE"
"06037294701",28,NA,"06","California","CA"
"06037294820",1,NA,"06","California","CA"
"06037294830",2,NA,"06","California","CA"
"06037296500",1,NA,"06","California","CA"
"06037310703",1,NA,"06","California","CA"
"06037408006",1,NA,"06","California","CA"
"06037430002",1,NA,"06","California","CA"
"06037460100",1,NA,"06","California","CA"
"06037463200",1,NA,"06","California","CA"
"06037464000",1,NA,"06","California","CA"
"06037481712",1,NA,"06","California","CA"
"06037502802",1,NA,"06","California","CA"
"06037502902",1,NA,"06","California","CA"
"06037503301",1,NA,"06","California","CA"
"06037530102",1,NA,"06","California","CA"
"06037532302",1,1,"06","California","CA"
"06037532400",1,1,"06","California","CA"
"06037532500",1,NA,"06","California","CA"
"06037532603",1,NA,"06","California","CA"
"06037533001",1,NA,"06","California","CA"
"06037534201",2,NA,"06","California","CA"
"06037536102",1,NA,"06","California","CA"
"06037536200",1,NA,"06","California","CA"
"06037540102",4,NA,"06","California","CA"
"06037540203",3,NA,"06","California","CA"
"06037540700",2,NA,"06","California","CA"
"06037541200",1,NA,"06","California","CA"
"06037541605",1,NA,"06","California","CA"
"06037542402",1,NA,"06","California","CA"
"06037542602",1,NA,"06","California","CA"
"06037542900",1,NA,"06","California","CA"
"06037543000",1,NA,"06","California","CA"
"06037543502",1,NA,"06","California","CA"
"06037543903",1,NA,"06","California","CA"
"06037544002",1,NA,"06","California","CA"
"06037554203",1,NA,"06","California","CA"
"06037570502",1,NA,"06","California","CA"
"06037570603",1,NA,"06","California","CA"
"06037573401",3,NA,"06","California","CA"
"06037573402",9,1,"06","California","CA"
"06037575500",1,NA,"06","California","CA"
"06037576001",1,1,"06","California","CA"
"06037601401",1,NA,"06","California","CA"
"06037601402",1,NA,"06","California","CA"
"06037602103",1,NA,"06","California","CA"
"06037602508",1,NA,"06","California","CA"
"06037602600",4,NA,"06","California","CA"
"06037602900",10,NA,"06","California","CA"
"06037603001",2,NA,"06","California","CA"
"06037603005",1,NA,"06","California","CA"
"06037603102",2,NA,"06","California","CA"
"06037603301",3,NA,"06","California","CA"
"06037603302",3,NA,"06","California","CA"
"06037603400",2,NA,"06","California","CA"
"06037603500",3,NA,"06","California","CA"
"06037603600",1,NA,"06","California","CA"
"06037650101",1,NA,"06","California","CA"
"06037700101",14,NA,"06","California","CA"
"06037700102",1,NA,"06","California","CA"
"06037700200",3,NA,"06","California","CA"
"06037700300",1,NA,"06","California","CA"
"06037701902",1,1,"06","California","CA"
"06037702502",1,NA,"06","California","CA"
"06037980010",1,NA,"06","California","CA"
"06037980018",3,NA,"06","California","CA"
"06037980021",1,NA,"06","California","CA"
"06039000102",1,NA,"06","California","CA"
"06039000900",1,NA,"06","California","CA"
"06045010100",2,NA,"06","California","CA"
"06045011102",1,NA,"06","California","CA"
"06045011300",1,NA,"06","California","CA"
"06045011500",1,NA,"06","California","CA"
"06045011600",1,NA,"06","California","CA"
"06045011800",1,NA,"06","California","CA"
"06047000304",1,NA,"06","California","CA"
"06047001301",3,1,"06","California","CA"
"06047002000",1,NA,"06","California","CA"
"06049000100",1,1,"06","California","CA"
"06051000102",1,1,"06","California","CA"
"06053011202",1,NA,"06","California","CA"
"06053011304",1,NA,"06","California","CA"
"06055200202",1,1,"06","California","CA"
"06057000501",11,NA,"06","California","CA"
"06057000502",5,NA,"06","California","CA"
"06057000600",7,NA,"06","California","CA"
"06057000702",2,NA,"06","California","CA"
"06057000802",7,2,"06","California","CA"
"06059001504",3,NA,"06","California","CA"
"06059021822",1,NA,"06","California","CA"
"06059075505",1,NA,"06","California","CA"
"06059087300",3,NA,"06","California","CA"
"06059088601",1,NA,"06","California","CA"
"06059110014",1,NA,"06","California","CA"
"06061020106",1,NA,"06","California","CA"
"06061020200",1,NA,"06","California","CA"
"06063000400",1,NA,"06","California","CA"
"06065030200",6,NA,"06","California","CA"
"06065030300",72,1,"06","California","CA"
"06065030400",28,NA,"06","California","CA"
"06065041409",1,NA,"06","California","CA"
"06065041500",1,NA,"06","California","CA"
"06065041600",4,NA,"06","California","CA"
"06065042730",1,NA,"06","California","CA"
"06065045502",1,NA,"06","California","CA"
"06065045604",2,NA,"06","California","CA"
"06065940400",2,NA,"06","California","CA"
"06067000400",1,NA,"06","California","CA"
"06067000500",1,NA,"06","California","CA"
"06067001101",6,NA,"06","California","CA"
"06067001200",6,NA,"06","California","CA"
"06067001600",1,NA,"06","California","CA"
"06067001900",1,NA,"06","California","CA"
"06067002000",5,NA,"06","California","CA"
"06067002300",1,NA,"06","California","CA"
"06067002800",1,NA,"06","California","CA"
"06067003502",1,NA,"06","California","CA"
"06067003700",1,NA,"06","California","CA"
"06067004202",1,NA,"06","California","CA"
"06067004501",1,NA,"06","California","CA"
"06067004502",3,NA,"06","California","CA"
"06067004903",3,NA,"06","California","CA"
"06067005301",2,1,"06","California","CA"
"06067006101",2,NA,"06","California","CA"
"06067006400",1,NA,"06","California","CA"
"06067006500",6,NA,"06","California","CA"
"06067006702",1,NA,"06","California","CA"
"06067006800",1,NA,"06","California","CA"
"06067006900",5,NA,"06","California","CA"
"06067007020",1,NA,"06","California","CA"
"06067007207",1,NA,"06","California","CA"
"06067008009",1,NA,"06","California","CA"
"06067008142",1,NA,"06","California","CA"
"06067008705",1,NA,"06","California","CA"
"06067008905",2,NA,"06","California","CA"
"06067008908",4,NA,"06","California","CA"
"06067008910",1,NA,"06","California","CA"
"06067009008",2,NA,"06","California","CA"
"06067009010",3,NA,"06","California","CA"
"06067009403",1,NA,"06","California","CA"
"06069000801",1,NA,"06","California","CA"
"06069000802",1,NA,"06","California","CA"
"06071000504",2,NA,"06","California","CA"
"06071003607",9,NA,"06","California","CA"
"06071003700",6,NA,"06","California","CA"
"06071005701",1,NA,"06","California","CA"
"06071006700",6,NA,"06","California","CA"
"06071007000",5,NA,"06","California","CA"
"06071007108",1,NA,"06","California","CA"
"06071009800",1,NA,"06","California","CA"
"06071012400",3,NA,"06","California","CA"
"06071012500",20,NA,"06","California","CA"
"06071025100",2,NA,"06","California","CA"
"06073002202",1,NA,"06","California","CA"
"06073003001",4,NA,"06","California","CA"
"06073003111",1,NA,"06","California","CA"
"06073003112",1,NA,"06","California","CA"
"06073003301",1,NA,"06","California","CA"
"06073003304",3,NA,"06","California","CA"
"06073003305",1,NA,"06","California","CA"
"06073003403",1,NA,"06","California","CA"
"06073003404",8,NA,"06","California","CA"
"06073003602",1,NA,"06","California","CA"
"06073003901",1,NA,"06","California","CA"
"06073004100",1,NA,"06","California","CA"
"06073004900",1,NA,"06","California","CA"
"06073011601",1,NA,"06","California","CA"
"06073015801",9,NA,"06","California","CA"
"06073015802",1,NA,"06","California","CA"
"06073016202",6,NA,"06","California","CA"
"06073017009",16,NA,"06","California","CA"
"06073017010",3,NA,"06","California","CA"
"06073017040",21,NA,"06","California","CA"
"06073017041",16,NA,"06","California","CA"
"06073017042",4,NA,"06","California","CA"
"06073017048",43,NA,"06","California","CA"
"06073017049",25,NA,"06","California","CA"
"06073017050",3,NA,"06","California","CA"
"06073019101",1,NA,"06","California","CA"
"06073019106",1,NA,"06","California","CA"
"06073019107",1,NA,"06","California","CA"
"06073019207",2,NA,"06","California","CA"
"06073019501",1,NA,"06","California","CA"
"06073019503",29,NA,"06","California","CA"
"06073019602",2,NA,"06","California","CA"
"06073021900",88,NA,"06","California","CA"
"06075016100",1,NA,"06","California","CA"
"06075016200",1,NA,"06","California","CA"
"06075020100",1,NA,"06","California","CA"
"06075020600",1,NA,"06","California","CA"
"06075022600",2,NA,"06","California","CA"
"06075023102",1,NA,"06","California","CA"
"06075023103",1,NA,"06","California","CA"
"06075023200",1,NA,"06","California","CA"
"06075026100",1,NA,"06","California","CA"
"06075026200",1,NA,"06","California","CA"
"06075060700",4,NA,"06","California","CA"
"06075061500",2,NA,"06","California","CA"
"06077000100",2,NA,"06","California","CA"
"06077000300",16,NA,"06","California","CA"
"06077002201",3,NA,"06","California","CA"
"06077003308",1,NA,"06","California","CA"
"06077004105",1,NA,"06","California","CA"
"06077004201",1,NA,"06","California","CA"
"06077004204",10,NA,"06","California","CA"
"06077004502",2,NA,"06","California","CA"
"06077004701",1,NA,"06","California","CA"
"06077005202",1,NA,"06","California","CA"
"06079011701",1,NA,"06","California","CA"
"06081611800",3,NA,"06","California","CA"
"06081611900",12,NA,"06","California","CA"
"06081613200",1,NA,"06","California","CA"
"06083000900",1,NA,"06","California","CA"
"06083002306",1,NA,"06","California","CA"
"06083002502",1,NA,"06","California","CA"
"06085500500",1,NA,"06","California","CA"
"06085501900",2,NA,"06","California","CA"
"06085503112",2,NA,"06","California","CA"
"06085503115",1,NA,"06","California","CA"
"06085503327",1,NA,"06","California","CA"
"06085503601",1,NA,"06","California","CA"
"06085503710",2,NA,"06","California","CA"
"06085505009",1,NA,"06","California","CA"
"06085505100",1,NA,"06","California","CA"
"06085506302",1,NA,"06","California","CA"
"06085512308",1,NA,"06","California","CA"
"06085512602",1,NA,"06","California","CA"
"06085512603",1,NA,"06","California","CA"
"06089010100",1,1,"06","California","CA"
"06091010000",2,1,"06","California","CA"
"06093000701",1,1,"06","California","CA"
"06093000702",7,1,"06","California","CA"
"06093000703",2,1,"06","California","CA"
"06093001000",12,NA,"06","California","CA"
"06093001200",2,NA,"06","California","CA"
"06095250106",1,NA,"06","California","CA"
"06095250801",1,NA,"06","California","CA"
"06095250900",1,NA,"06","California","CA"
"06095252502",1,1,"06","California","CA"
"06097150100",15,NA,"06","California","CA"
"06097150609",1,NA,"06","California","CA"
"06097150701",6,NA,"06","California","CA"
"06097150901",2,NA,"06","California","CA"
"06097150902",1,NA,"06","California","CA"
"06097151100",2,NA,"06","California","CA"
"06097151201",2,NA,"06","California","CA"
"06097153003",1,NA,"06","California","CA"
"06097153104",15,NA,"06","California","CA"
"06097153300",1,NA,"06","California","CA"
"06097153706",1,NA,"06","California","CA"
"06099003201",1,NA,"06","California","CA"
"06101050202",1,NA,"06","California","CA"
"06103001000",1,NA,"06","California","CA"
"06105000300",1,NA,"06","California","CA"
"06107000501",1,NA,"06","California","CA"
"06107001003",3,NA,"06","California","CA"
"06107001100",3,NA,"06","California","CA"
"06107001200",7,NA,"06","California","CA"
"06107001301",2,NA,"06","California","CA"
"06107001302",21,NA,"06","California","CA"
"06107002303",1,NA,"06","California","CA"
"06107002304",1,NA,"06","California","CA"
"06107003100",2,NA,"06","California","CA"
"06107003601",1,NA,"06","California","CA"
"06111000304",1,NA,"06","California","CA"
"06111002102",6,NA,"06","California","CA"
"06111005202",2,NA,"06","California","CA"
"06113010101",13,NA,"06","California","CA"
"06113010201",55,NA,"06","California","CA"
"06113010203",94,NA,"06","California","CA"
"06113010204",150,NA,"06","California","CA"
"06113010302",4,NA,"06","California","CA"
"06113010505",1,NA,"06","California","CA"
"06113011300",1,NA,"06","California","CA"
"06113011500",4,NA,"06","California","CA"
"08001007801",3,NA,"08","Colorado","CO"
"08001007802",3,NA,"08","Colorado","CO"
"08001007900",3,NA,"08","Colorado","CO"
"08001008309",1,NA,"08","Colorado","CO"
"08001008505",2,NA,"08","Colorado","CO"
"08001008506",1,NA,"08","Colorado","CO"
"08001008534",1,NA,"08","Colorado","CO"
"08001008606",8,NA,"08","Colorado","CO"
"08001008709",2,NA,"08","Colorado","CO"
"08001008901",1,NA,"08","Colorado","CO"
"08001009304",2,NA,"08","Colorado","CO"
"08001009323",2,NA,"08","Colorado","CO"
"08001009325",2,NA,"08","Colorado","CO"
"08001009408",1,NA,"08","Colorado","CO"
"08001009411",1,NA,"08","Colorado","CO"
"08001009502",2,NA,"08","Colorado","CO"
"08001009604",2,NA,"08","Colorado","CO"
"08001009606",4,NA,"08","Colorado","CO"
"08001009607",2,NA,"08","Colorado","CO"
"08001009751",2,NA,"08","Colorado","CO"
"08001009752",1,NA,"08","Colorado","CO"
"08001015000",3,NA,"08","Colorado","CO"
"08001988700",2,NA,"08","Colorado","CO"
"08003960200",2,NA,"08","Colorado","CO"
"08005005553",2,NA,"08","Colorado","CO"
"08005005700",1,NA,"08","Colorado","CO"
"08005005951",1,NA,"08","Colorado","CO"
"08005006400",1,NA,"08","Colorado","CO"
"08005007104",1,1,"08","Colorado","CO"
"08005007105",1,NA,"08","Colorado","CO"
"08005007202",1,NA,"08","Colorado","CO"
"08005007302",1,NA,"08","Colorado","CO"
"08005007702",2,NA,"08","Colorado","CO"
"08005080100",1,NA,"08","Colorado","CO"
"08005081800",1,NA,"08","Colorado","CO"
"08005082200",2,NA,"08","Colorado","CO"
"08005083800",2,NA,"08","Colorado","CO"
"08005086900",1,NA,"08","Colorado","CO"
"08005087300",1,NA,"08","Colorado","CO"
"08007940400",1,NA,"08","Colorado","CO"
"08011966700",4,2,"08","Colorado","CO"
"08013013005",14,NA,"08","Colorado","CO"
"08013013302",1,NA,"08","Colorado","CO"
"08013013701",2,NA,"08","Colorado","CO"
"08013013702",1,NA,"08","Colorado","CO"
"08014031000",1,NA,"08","Colorado","CO"
"08015000200",1,1,"08","Colorado","CO"
"08015000402",1,1,"08","Colorado","CO"
"08017960600",1,NA,"08","Colorado","CO"
"08019014900",3,1,"08","Colorado","CO"
"08023972700",1,1,"08","Colorado","CO"
"08025969600",1,3,"08","Colorado","CO"
"08031000202",1,NA,"08","Colorado","CO"
"08031000600",3,NA,"08","Colorado","CO"
"08031000701",6,NA,"08","Colorado","CO"
"08031000702",3,NA,"08","Colorado","CO"
"08031000800",9,NA,"08","Colorado","CO"
"08031000903",2,NA,"08","Colorado","CO"
"08031000904",2,NA,"08","Colorado","CO"
"08031001000",2,NA,"08","Colorado","CO"
"08031001102",1,NA,"08","Colorado","CO"
"08031001401",1,NA,"08","Colorado","CO"
"08031001403",4,NA,"08","Colorado","CO"
"08031001500",6,NA,"08","Colorado","CO"
"08031001600",8,NA,"08","Colorado","CO"
"08031001701",1,NA,"08","Colorado","CO"
"08031001800",1,NA,"08","Colorado","CO"
"08031001901",4,NA,"08","Colorado","CO"
"08031002000",2,1,"08","Colorado","CO"
"08031002100",1,NA,"08","Colorado","CO"
"08031002403",1,NA,"08","Colorado","CO"
"08031002601",1,NA,"08","Colorado","CO"
"08031002703",2,NA,"08","Colorado","CO"
"08031003004",1,NA,"08","Colorado","CO"
"08031003201",1,NA,"08","Colorado","CO"
"08031003300",1,NA,"08","Colorado","CO"
"08031003500",4,NA,"08","Colorado","CO"
"08031003601",1,NA,"08","Colorado","CO"
"08031003701",3,NA,"08","Colorado","CO"
"08031003702",1,NA,"08","Colorado","CO"
"08031003703",1,NA,"08","Colorado","CO"
"08031004101",3,NA,"08","Colorado","CO"
"08031004104",1,NA,"08","Colorado","CO"
"08031004106",1,3,"08","Colorado","CO"
"08031004201",1,NA,"08","Colorado","CO"
"08031004202",1,NA,"08","Colorado","CO"
"08031004304",2,NA,"08","Colorado","CO"
"08031004403",1,NA,"08","Colorado","CO"
"08031004503",4,NA,"08","Colorado","CO"
"08031004505",1,NA,"08","Colorado","CO"
"08031005002",1,NA,"08","Colorado","CO"
"08031005300",1,NA,"08","Colorado","CO"
"08031008306",1,NA,"08","Colorado","CO"
"08033000100",3,NA,"08","Colorado","CO"
"08035014504",1,NA,"08","Colorado","CO"
"08037000600",3,NA,"08","Colorado","CO"
"08041002400",2,NA,"08","Colorado","CO"
"08041004300",1,NA,"08","Colorado","CO"
"08041004706",1,NA,"08","Colorado","CO"
"08041005108",1,NA,"08","Colorado","CO"
"08043978200",1,NA,"08","Colorado","CO"
"08043979100",1,NA,"08","Colorado","CO"
"08045951701",1,NA,"08","Colorado","CO"
"08051963800",1,NA,"08","Colorado","CO"
"08053973100",4,NA,"08","Colorado","CO"
"08055960600",1,2,"08","Colorado","CO"
"08059009808",1,NA,"08","Colorado","CO"
"08059009833",1,NA,"08","Colorado","CO"
"08059009841",1,NA,"08","Colorado","CO"
"08059009900",1,NA,"08","Colorado","CO"
"08059010000",1,2,"08","Colorado","CO"
"08059010100",1,1,"08","Colorado","CO"
"08059010206",1,NA,"08","Colorado","CO"
"08059010208",1,NA,"08","Colorado","CO"
"08059010305",3,NA,"08","Colorado","CO"
"08059010308",1,NA,"08","Colorado","CO"
"08059010403",4,NA,"08","Colorado","CO"
"08059010406",4,NA,"08","Colorado","CO"
"08059010502",3,NA,"08","Colorado","CO"
"08059010503",8,NA,"08","Colorado","CO"
"08059010603",3,NA,"08","Colorado","CO"
"08059010604",3,NA,"08","Colorado","CO"
"08059010701",3,NA,"08","Colorado","CO"
"08059010702",4,NA,"08","Colorado","CO"
"08059010902",3,NA,"08","Colorado","CO"
"08059011000",1,NA,"08","Colorado","CO"
"08059011100",3,NA,"08","Colorado","CO"
"08059011202",1,NA,"08","Colorado","CO"
"08059011550",5,NA,"08","Colorado","CO"
"08059011601",1,NA,"08","Colorado","CO"
"08059011602",1,NA,"08","Colorado","CO"
"08059011701",2,NA,"08","Colorado","CO"
"08059011723",1,NA,"08","Colorado","CO"
"08059011727",1,NA,"08","Colorado","CO"
"08059011730",1,NA,"08","Colorado","CO"
"08059011805",1,NA,"08","Colorado","CO"
"08059011806",2,NA,"08","Colorado","CO"
"08059980000",1,NA,"08","Colorado","CO"
"08061960100",1,NA,"08","Colorado","CO"
"08063962200",2,NA,"08","Colorado","CO"
"08065961700",10,1,"08","Colorado","CO"
"08065961900",1,NA,"08","Colorado","CO"
"08067940300",13,1,"08","Colorado","CO"
"08067940400",1,NA,"08","Colorado","CO"
"08067970600",3,NA,"08","Colorado","CO"
"08067971100",2,2,"08","Colorado","CO"
"08069000100",4,NA,"08","Colorado","CO"
"08069001304",1,NA,"08","Colorado","CO"
"08069001305",3,NA,"08","Colorado","CO"
"08069001306",4,NA,"08","Colorado","CO"
"08069001307",3,NA,"08","Colorado","CO"
"08069001308",2,NA,"08","Colorado","CO"
"08069001706",1,NA,"08","Colorado","CO"
"08069002801",1,NA,"08","Colorado","CO"
"08071000400",1,NA,"08","Colorado","CO"
"08071000500",4,1,"08","Colorado","CO"
"08071000800",2,1,"08","Colorado","CO"
"08073961700",1,1,"08","Colorado","CO"
"08075966100",1,NA,"08","Colorado","CO"
"08075966200",1,NA,"08","Colorado","CO"
"08075966300",1,NA,"08","Colorado","CO"
"08077000200",1,NA,"08","Colorado","CO"
"08077000300",1,NA,"08","Colorado","CO"
"08077000601",1,NA,"08","Colorado","CO"
"08077001501",1,NA,"08","Colorado","CO"
"08077001702",1,NA,"08","Colorado","CO"
"08079973600",3,NA,"08","Colorado","CO"
"08081000600",2,NA,"08","Colorado","CO"
"08083941100",52,NA,"08","Colorado","CO"
"08083969100",2,NA,"08","Colorado","CO"
"08083969300",3,1,"08","Colorado","CO"
"08083969400",1,NA,"08","Colorado","CO"
"08085966100",1,NA,"08","Colorado","CO"
"08085966202",1,NA,"08","Colorado","CO"
"08085966300",12,1,"08","Colorado","CO"
"08085966400",2,NA,"08","Colorado","CO"
"08085966501",1,NA,"08","Colorado","CO"
"08087000700",1,1,"08","Colorado","CO"
"08089968100",1,NA,"08","Colorado","CO"
"08089968400",1,NA,"08","Colorado","CO"
"08089968600",1,1,"08","Colorado","CO"
"08091967600",199,NA,"08","Colorado","CO"
"08093000300",1,1,"08","Colorado","CO"
"08093000500",7,NA,"08","Colorado","CO"
"08099000200",6,1,"08","Colorado","CO"
"08099000300",2,NA,"08","Colorado","CO"
"08101000600",1,NA,"08","Colorado","CO"
"08101002200",1,NA,"08","Colorado","CO"
"08101003001",1,NA,"08","Colorado","CO"
"08101003500",3,1,"08","Colorado","CO"
"08103951100",2,1,"08","Colorado","CO"
"08103951200",2,NA,"08","Colorado","CO"
"08105976700",2,NA,"08","Colorado","CO"
"08107000300",1,NA,"08","Colorado","CO"
"08109977600",2,1,"08","Colorado","CO"
"08111972600",2,NA,"08","Colorado","CO"
"08113968103",5,1,"08","Colorado","CO"
"08113968200",1,NA,"08","Colorado","CO"
"08119010105",1,NA,"08","Colorado","CO"
"08123001500",1,NA,"08","Colorado","CO"
"08123002009",1,NA,"08","Colorado","CO"
"08123002203",4,NA,"08","Colorado","CO"
"09001011200",1,NA,"09","Connecticut","CT"
"09001020100",1,NA,"09","Connecticut","CT"
"09001021802",5,NA,"09","Connecticut","CT"
"09001022100",18,NA,"09","Connecticut","CT"
"09001022200",2,NA,"09","Connecticut","CT"
"09001022300",1,NA,"09","Connecticut","CT"
"09001043700",5,NA,"09","Connecticut","CT"
"09001044000",1,NA,"09","Connecticut","CT"
"09001044100",10,NA,"09","Connecticut","CT"
"09001070300",7,NA,"09","Connecticut","CT"
"09001070600",8,1,"09","Connecticut","CT"
"09001070900",3,NA,"09","Connecticut","CT"
"09001074000",1,NA,"09","Connecticut","CT"
"09001074300",2,NA,"09","Connecticut","CT"
"09001074400",12,NA,"09","Connecticut","CT"
